time,open,high,low,close,Volume
2024-04-17T17:15:00+02:00,5044.83,5047.06,5041.46,5041.5,NaN
2024-04-17T17:20:00+02:00,5041.31,5044.57,5039.9,5042.57,NaN
2024-04-17T17:25:00+02:00,5042.68,5045.04,5037.66,5037.66,NaN
2024-04-17T17:30:00+02:00,5037.45,5037.69,5026.73,5028.23,NaN
2024-04-17T17:35:00+02:00,5028.31,5031.08,5027.81,5030.09,NaN
2024-04-17T17:40:00+02:00,5030.18,5036,5030.18,5034.52,NaN
2024-04-17T17:45:00+02:00,5034.58,5035.62,5029.43,5030.86,NaN
2024-04-17T17:50:00+02:00,5030.87,5034.84,5030.83,5034.49,NaN
2024-04-17T17:55:00+02:00,5034.5,5035.49,5032.85,5033.23,NaN
2024-04-17T18:00:00+02:00,5032.72,5033.38,5024.38,5024.53,NaN
2024-04-17T18:05:00+02:00,5024.6,5024.76,5017.88,5019.35,NaN
2024-04-17T18:10:00+02:00,5019.18,5027.7,5019.18,5026.25,NaN
2024-04-17T18:15:00+02:00,5026.26,5026.68,5021.92,5022.43,NaN
2024-04-17T18:20:00+02:00,5022.48,5026.25,5018.77,5019.6,NaN
2024-04-17T18:25:00+02:00,5019.67,5024.63,5019.15,5020.7,NaN
2024-04-17T18:30:00+02:00,5020.64,5020.85,5016.76,5019.05,NaN
2024-04-17T18:35:00+02:00,5019.06,5019.22,5016.39,5017.34,NaN
2024-04-17T18:40:00+02:00,5017.35,5019.54,5010.75,5010.78,NaN
2024-04-17T18:45:00+02:00,5010.12,5016.11,5007.25,5016.03,NaN
2024-04-17T18:50:00+02:00,5015.95,5017.87,5013.82,5017.29,NaN
2024-04-17T18:55:00+02:00,5017.35,5017.56,5013.26,5014.85,NaN
2024-04-17T19:00:00+02:00,5014.82,5020.25,5013.38,5019.92,NaN
2024-04-17T19:05:00+02:00,5019.89,5024.88,5018.17,5023.91,NaN
2024-04-17T19:10:00+02:00,5023.92,5025.63,5022.76,5024.07,NaN
2024-04-17T19:15:00+02:00,5024.69,5030.48,5024.66,5028.96,NaN
2024-04-17T19:20:00+02:00,5028.94,5032.15,5027.41,5027.85,NaN
2024-04-17T19:25:00+02:00,5028.06,5032.9,5027.02,5032.44,NaN
2024-04-17T19:30:00+02:00,5032.96,5035.01,5031.04,5031.57,NaN
2024-04-17T19:35:00+02:00,5031.65,5035.75,5031.65,5033.76,NaN
2024-04-17T19:40:00+02:00,5033.81,5035.5,5028.48,5032.21,NaN
2024-04-17T19:45:00+02:00,5032.24,5033.29,5027.27,5033.25,NaN
2024-04-17T19:50:00+02:00,5033.53,5037.83,5030.94,5037.34,NaN
2024-04-17T19:55:00+02:00,5037.3,5040.72,5036.86,5039.74,NaN
2024-04-17T20:00:00+02:00,5039.78,5040.71,5036.53,5040.27,NaN
2024-04-17T20:05:00+02:00,5040.17,5040.52,5037.76,5039.51,NaN
2024-04-17T20:10:00+02:00,5039.24,5039.28,5034.15,5034.99,NaN
2024-04-17T20:15:00+02:00,5034.93,5037.36,5030.68,5035.61,NaN
2024-04-17T20:20:00+02:00,5035.67,5035.83,5032.07,5033.28,NaN
2024-04-17T20:25:00+02:00,5033.62,5038.93,5032.9,5034.26,NaN
2024-04-17T20:30:00+02:00,5034.43,5036.12,5033.67,5034.53,NaN
2024-04-17T20:35:00+02:00,5034.64,5037.02,5031.02,5036.12,NaN
2024-04-17T20:40:00+02:00,5036.17,5054.05,5036.17,5054.05,NaN
2024-04-17T20:45:00+02:00,5054.18,5055.52,5045.2,5045.57,NaN
2024-04-17T20:50:00+02:00,5045.65,5048.06,5031.59,5032.67,NaN
2024-04-17T20:55:00+02:00,5032.73,5034.72,5029.92,5031.76,NaN
2024-04-17T21:00:00+02:00,5031.07,5031.27,5025.48,5025.66,NaN
2024-04-17T21:05:00+02:00,5025.65,5027.4,5023.3,5025.35,NaN
2024-04-17T21:10:00+02:00,5025.04,5026.53,5020.3,5021.74,NaN
2024-04-17T21:15:00+02:00,5021.73,5030.78,5021.63,5028.44,NaN
2024-04-17T21:20:00+02:00,5028.48,5029.82,5024.56,5026.45,NaN
2024-04-17T21:25:00+02:00,5026.45,5027.93,5022.42,5022.71,NaN
2024-04-17T21:30:00+02:00,5022.83,5029.3,5022.83,5028.25,NaN
2024-04-17T21:35:00+02:00,5028.01,5028.01,5021.61,5023.19,NaN
2024-04-17T21:40:00+02:00,5023.27,5030.36,5020.91,5028.98,NaN
2024-04-17T21:45:00+02:00,5029.1,5033.76,5027.42,5031.89,NaN
2024-04-17T21:50:00+02:00,5031.43,5033.23,5025.36,5032.79,NaN
2024-04-17T21:55:00+02:00,5032.43,5032.43,5021.62,5021.62,NaN
2024-04-17T22:00:00+02:00,5022.17,5022.22,5022.17,5022.22,NaN
2024-04-18T15:30:00+02:00,5035.04,5036.3,5026.89,5026.95,NaN
2024-04-18T15:35:00+02:00,5026.72,5027.08,5012.71,5014.69,NaN
2024-04-18T15:40:00+02:00,5014.41,5020.02,5014.12,5018.99,NaN
2024-04-18T15:45:00+02:00,5018.72,5026.87,5018,5026.49,NaN
2024-04-18T15:50:00+02:00,5026.39,5028.58,5021.58,5022.14,NaN
2024-04-18T15:55:00+02:00,5022.15,5028.63,5021.59,5027.26,NaN
2024-04-18T16:00:00+02:00,5027.16,5027.66,5019.91,5021.51,NaN
2024-04-18T16:05:00+02:00,5021.82,5031.68,5021.82,5031.65,NaN
2024-04-18T16:10:00+02:00,5031.74,5033.04,5028.88,5032.52,NaN
2024-04-18T16:15:00+02:00,5032.73,5036.12,5032.41,5034.62,NaN
2024-04-18T16:20:00+02:00,5034.84,5034.84,5031.47,5032.65,NaN
2024-04-18T16:25:00+02:00,5032.51,5037.75,5032.46,5036.16,NaN
2024-04-18T16:30:00+02:00,5036.24,5040.88,5036.15,5040.79,NaN
2024-04-18T16:35:00+02:00,5040.79,5046.34,5039.87,5041.32,NaN
2024-04-18T16:40:00+02:00,5041.38,5046.37,5040.21,5045.69,NaN
2024-04-18T16:45:00+02:00,5045.7,5048.61,5043.86,5047.49,NaN
2024-04-18T16:50:00+02:00,5047.37,5049,5044.88,5046.2,NaN
2024-04-18T16:55:00+02:00,5046.2,5053.38,5046.2,5049.62,NaN
2024-04-18T17:00:00+02:00,5049.7,5050.74,5046.98,5047.06,NaN
2024-04-18T17:05:00+02:00,5047.05,5051.05,5047.05,5049.55,NaN
2024-04-18T17:10:00+02:00,5049.58,5052.72,5049.4,5052.33,NaN
2024-04-18T17:15:00+02:00,5052.29,5056.66,5052.29,5052.43,NaN
2024-04-18T17:20:00+02:00,5052.48,5056.55,5052.21,5055.69,NaN
2024-04-18T17:25:00+02:00,5055.74,5055.92,5048.14,5048.14,NaN
2024-04-18T17:30:00+02:00,5048.35,5049.63,5046.39,5047.86,NaN
2024-04-18T17:35:00+02:00,5047.99,5048.89,5045.83,5047.14,NaN
2024-04-18T17:40:00+02:00,5047.13,5047.13,5043.6,5045.93,NaN
2024-04-18T17:45:00+02:00,5046.16,5046.16,5043.25,5043.98,NaN
2024-04-18T17:50:00+02:00,5044.07,5045.45,5042.43,5043.92,NaN
2024-04-18T17:55:00+02:00,5044,5046.02,5043.26,5044.64,NaN
2024-04-18T18:00:00+02:00,5044.68,5048.53,5044.14,5044.42,NaN
2024-04-18T18:05:00+02:00,5044.3,5044.39,5038.9,5040.21,NaN
2024-04-18T18:10:00+02:00,5040.16,5042.55,5039.1,5039.4,NaN
2024-04-18T18:15:00+02:00,5039.27,5042.46,5038.49,5042.33,NaN
2024-04-18T18:20:00+02:00,5042.24,5042.82,5040.22,5040.7,NaN
2024-04-18T18:25:00+02:00,5040.69,5043.15,5039.5,5041.84,NaN
2024-04-18T18:30:00+02:00,5041.89,5041.98,5031.88,5032.13,NaN
2024-04-18T18:35:00+02:00,5032.17,5041.02,5032.17,5038.81,NaN
2024-04-18T18:40:00+02:00,5038.96,5039.79,5033.08,5034.61,NaN
2024-04-18T18:45:00+02:00,5034.66,5034.85,5026.29,5028.48,NaN
2024-04-18T18:50:00+02:00,5028.49,5029.31,5023.14,5024.43,NaN
2024-04-18T18:55:00+02:00,5024.46,5027.04,5022.27,5023.11,NaN
2024-04-18T19:00:00+02:00,5023.18,5026.64,5022.88,5023.72,NaN
2024-04-18T19:05:00+02:00,5023.65,5023.65,5020.26,5023.11,NaN
2024-04-18T19:10:00+02:00,5023.26,5023.31,5016.88,5018.3,NaN
2024-04-18T19:15:00+02:00,5018.31,5019.46,5008.65,5012.01,NaN
2024-04-18T19:20:00+02:00,5012.05,5013.97,5005.24,5005.24,NaN
2024-04-18T19:25:00+02:00,5005.21,5017.65,5004.96,5017.53,NaN
2024-04-18T19:30:00+02:00,5017.64,5018.01,5012.2,5013.05,NaN
2024-04-18T19:35:00+02:00,5013,5014.96,5009.87,5010.78,NaN
2024-04-18T19:40:00+02:00,5010.86,5013.13,5005.63,5012.76,NaN
