,time,open,high,low,close
43,2024-01-08 21:00:00+00:00,4763.42,4763.55,4763.42,4763.55
44,2024-01-09 14:00:00+00:00,4738.37,4738.98,4730.35,4738.08
45,2024-01-09 15:00:00+00:00,4738.21,4746.17,4732.7,4739.48
46,2024-01-09 16:00:00+00:00,4739.32,4758.67,4739.32,4758.67
47,2024-01-09 17:00:00+00:00,4758.71,4761.19,4755.43,4760.03
48,2024-01-09 18:00:00+00:00,4760.09,4765.47,4748.65,4759.56
49,2024-01-09 19:00:00+00:00,4759.55,4761.72,4750.25,4754.43
50,2024-01-09 20:00:00+00:00,4754.44,4758.68,4746.94,4756.22
51,2024-01-09 21:00:00+00:00,4756.06,4756.51,4756.06,4756.51
52,2024-01-10 14:00:00+00:00,4759.94,4770.89,4759.64,4764.25
53,2024-01-10 15:00:00+00:00,4764.46,4768.87,4756.2,4768.72
54,2024-01-10 16:00:00+00:00,4768.66,4769.49,4761.57,4765.98
55,2024-01-10 17:00:00+00:00,4766.05,4771.24,4763.12,4770.71
56,2024-01-10 18:00:00+00:00,4770.69,4775.55,4765.89,4774.4
57,2024-01-10 19:00:00+00:00,4774.4,4789.42,4773.83,4789.34
58,2024-01-10 20:00:00+00:00,4789.37,4790.8,4769.57,4784.69
59,2024-01-10 21:00:00+00:00,4782.59,4783.46,4782.59,4783.46
60,2024-01-11 14:00:00+00:00,4794.33,4798.5,4774.51,4780.35
61,2024-01-11 15:00:00+00:00,4780.8,4780.93,4753.06,4757.05
62,2024-01-11 16:00:00+00:00,4756.89,4759.01,4739.58,4743.04
63,2024-01-11 17:00:00+00:00,4742.9,4760.14,4742.66,4756.38
64,2024-01-11 18:00:00+00:00,4756.38,4774.68,4755.65,4774.49
65,2024-01-11 19:00:00+00:00,4774.54,4786.03,4770.65,4784.49
66,2024-01-11 20:00:00+00:00,4784.56,4785.2,4771.66,4779.72
67,2024-01-11 21:00:00+00:00,4780.24,4780.28,4780.13,4780.23
68,2024-01-12 14:00:00+00:00,4792.27,4802.4,4787.74,4787.74
69,2024-01-12 15:00:00+00:00,4788.05,4790.96,4768.98,4774.27
70,2024-01-12 16:00:00+00:00,4774.32,4784.31,4771.08,4772.75
71,2024-01-12 17:00:00+00:00,4772.84,4780.62,4770.26,4777.8
72,2024-01-12 18:00:00+00:00,4777.82,4786.62,4777.82,4786.04
73,2024-01-12 19:00:00+00:00,4786.04,4789.51,4778.36,4779.15
74,2024-01-12 20:00:00+00:00,4779.18,4785.35,4774.15,4783.13
75,2024-01-12 21:00:00+00:00,4783.48,4783.9,4783.48,4783.84
76,2024-01-16 14:00:00+00:00,4768.58,4771.65,4751.88,4761.8
77,2024-01-16 15:00:00+00:00,4762.2,4782.34,4758.46,4778.58
78,2024-01-16 16:00:00+00:00,4778.7,4781.61,4763.46,4768.58
79,2024-01-16 17:00:00+00:00,4768.44,4769.79,4755.67,4755.99
80,2024-01-16 18:00:00+00:00,4755.98,4767.7,4754.53,4756.79
81,2024-01-16 19:00:00+00:00,4756.77,4759.92,4747.12,4759.6
82,2024-01-16 20:00:00+00:00,4759.48,4766.42,4754.49,4766.03
83,2024-01-16 21:00:00+00:00,4765.74,4765.99,4765.66,4765.99
84,2024-01-17 14:00:00+00:00,4734.15,4734.46,4726.42,4728.66
85,2024-01-17 15:00:00+00:00,4729.03,4739.23,4726.12,4736.13
86,2024-01-17 16:00:00+00:00,4736.22,4744.23,4736.22,4737.96
87,2024-01-17 17:00:00+00:00,4738.0,4739.1,4727.29,4732.86
88,2024-01-17 18:00:00+00:00,4732.86,4735.92,4714.82,4722.33
89,2024-01-17 19:00:00+00:00,4722.36,4733.53,4721.6,4730.88
90,2024-01-17 20:00:00+00:00,4730.82,4741.91,4723.19,4738.91
91,2024-01-17 21:00:00+00:00,4739.15,4739.28,4739.15,4739.22
92,2024-01-18 14:00:00+00:00,4757.0,4760.59,4749.96,4754.96
93,2024-01-18 15:00:00+00:00,4755.49,4764.43,4749.91,4758.89
94,2024-01-18 16:00:00+00:00,4758.86,4766.1,4752.73,4760.77
95,2024-01-18 17:00:00+00:00,4760.74,4761.41,4746.13,4747.63
96,2024-01-18 18:00:00+00:00,4747.68,4757.05,4740.57,4755.73
97,2024-01-18 19:00:00+00:00,4755.76,4775.24,4755.76,4773.43
98,2024-01-18 20:00:00+00:00,4773.43,4785.79,4771.96,4780.45
99,2024-01-18 21:00:00+00:00,4780.79,4780.95,4780.79,4780.95
100,2024-01-19 14:00:00+00:00,4799.33,4799.33,4786.21,4794.53
101,2024-01-19 15:00:00+00:00,4796.91,4800.61,4785.87,4798.57
102,2024-01-19 16:00:00+00:00,4798.57,4807.22,4796.32,4804.36
103,2024-01-19 17:00:00+00:00,4804.42,4817.77,4798.84,4817.77
104,2024-01-19 18:00:00+00:00,4817.91,4832.43,4813.59,4832.2
105,2024-01-19 19:00:00+00:00,4832.21,4842.07,4829.18,4837.9
106,2024-01-19 20:00:00+00:00,4837.84,4840.97,4834.19,4839.02
107,2024-01-19 21:00:00+00:00,4839.67,4839.82,4839.67,4839.82
108,2024-01-22 14:00:00+00:00,4853.42,4867.86,4853.42,4866.62
109,2024-01-22 15:00:00+00:00,4866.76,4868.41,4849.62,4850.94
110,2024-01-22 16:00:00+00:00,4851.01,4857.63,4847.19,4856.46
111,2024-01-22 17:00:00+00:00,4856.52,4857.45,4848.78,4853.47
112,2024-01-22 18:00:00+00:00,4853.5,4855.19,4844.05,4854.15
113,2024-01-22 19:00:00+00:00,4854.33,4855.59,4846.52,4852.09
114,2024-01-22 20:00:00+00:00,4852.3,4857.43,4849.16,4850.49
115,2024-01-22 21:00:00+00:00,4850.62,4850.62,4850.44,4850.44
116,2024-01-23 14:00:00+00:00,4856.8,4858.98,4850.73,4855.49
117,2024-01-23 15:00:00+00:00,4855.67,4858.01,4845.97,4847.8
118,2024-01-23 16:00:00+00:00,4847.88,4852.03,4844.37,4850.79
119,2024-01-23 17:00:00+00:00,4850.76,4855.29,4846.41,4854.84
120,2024-01-23 18:00:00+00:00,4854.82,4855.6,4851.14,4855.33
121,2024-01-23 19:00:00+00:00,4855.31,4860.29,4851.97,4858.84
122,2024-01-23 20:00:00+00:00,4858.85,4866.48,4857.52,4864.06
123,2024-01-23 21:00:00+00:00,4864.32,4864.62,4864.32,4864.61
124,2024-01-24 14:00:00+00:00,4888.56,4893.6,4885.65,4887.07
125,2024-01-24 15:00:00+00:00,4887.06,4901.29,4880.06,4895.15
126,2024-01-24 16:00:00+00:00,4895.13,4899.56,4890.78,4899.06
127,2024-01-24 17:00:00+00:00,4898.99,4903.68,4894.21,4903.15
128,2024-01-24 18:00:00+00:00,4903.24,4903.26,4885.42,4888.93
129,2024-01-24 19:00:00+00:00,4888.94,4889.31,4875.72,4880.87
130,2024-01-24 20:00:00+00:00,4880.93,4884.21,4865.94,4869.02
131,2024-01-24 21:00:00+00:00,4869.13,4869.13,4868.54,4868.54
132,2024-01-25 14:00:00+00:00,4886.66,4891.28,4882.81,4887.32
133,2024-01-25 15:00:00+00:00,4888.15,4898.15,4884.19,4887.27
134,2024-01-25 16:00:00+00:00,4887.24,4896.09,4883.61,4891.38
135,2024-01-25 17:00:00+00:00,4891.45,4892.89,4876.83,4881.07
136,2024-01-25 18:00:00+00:00,4881.12,4888.43,4873.48,4874.63
137,2024-01-25 19:00:00+00:00,4874.77,4881.76,4869.34,4881.71
138,2024-01-25 20:00:00+00:00,4881.75,4895.04,4878.51,4895.04
139,2024-01-25 21:00:00+00:00,4894.98,4894.98,4894.16,4894.17
140,2024-01-26 14:00:00+00:00,4888.91,4897.94,4887.74,4892.53
141,2024-01-26 15:00:00+00:00,4892.73,4906.01,4885.86,4906.01
142,2024-01-26 16:00:00+00:00,4906.01,4906.69,4896.59,4902.82
143,2024-01-26 17:00:00+00:00,4902.81,4904.43,4882.93,4885.84
144,2024-01-26 18:00:00+00:00,4885.84,4890.48,4881.47,4885.3
145,2024-01-26 19:00:00+00:00,4885.25,4896.75,4885.1,4895.26
146,2024-01-26 20:00:00+00:00,4895.29,4895.77,4886.25,4890.06
147,2024-01-26 21:00:00+00:00,4890.66,4890.97,4890.66,4890.96
148,2024-01-29 14:00:00+00:00,4892.05,4897.67,4890.04,4896.46
149,2024-01-29 15:00:00+00:00,4896.78,4898.44,4887.89,4888.82
150,2024-01-29 16:00:00+00:00,4888.93,4897.62,4887.4,4897.14
151,2024-01-29 17:00:00+00:00,4897.17,4901.48,4894.95,4897.54
152,2024-01-29 18:00:00+00:00,4897.54,4901.0,4894.56,4897.62
153,2024-01-29 19:00:00+00:00,4897.65,4906.53,4896.77,4904.75
154,2024-01-29 20:00:00+00:00,4905.07,4929.31,4905.03,4928.21
155,2024-01-29 21:00:00+00:00,4928.23,4928.23,4927.89,4927.94
156,2024-01-30 14:00:00+00:00,4924.81,4928.85,4921.94,4928.42
157,2024-01-30 15:00:00+00:00,4929.52,4929.52,4918.78,4921.79
158,2024-01-30 16:00:00+00:00,4921.84,4930.05,4919.93,4928.59
159,2024-01-30 17:00:00+00:00,4928.62,4929.84,4916.83,4919.03
160,2024-01-30 18:00:00+00:00,4919.03,4925.29,4916.27,4922.28
161,2024-01-30 19:00:00+00:00,4922.29,4929.89,4919.95,4928.98
162,2024-01-30 20:00:00+00:00,4928.98,4931.09,4922.92,4924.61
163,2024-01-30 21:00:00+00:00,4924.33,4924.96,4924.33,4924.96
164,2024-01-31 14:00:00+00:00,4899.19,4906.75,4891.08,4893.07
165,2024-01-31 15:00:00+00:00,4892.76,4893.58,4879.14,4882.33
166,2024-01-31 16:00:00+00:00,4882.36,4890.07,4878.84,4883.21
167,2024-01-31 17:00:00+00:00,4883.11,4888.69,4880.84,4888.5
168,2024-01-31 18:00:00+00:00,4888.47,4892.25,4885.64,4889.25
169,2024-01-31 19:00:00+00:00,4889.24,4904.74,4871.94,4880.07
170,2024-01-31 20:00:00+00:00,4880.67,4880.67,4845.54,4845.98
171,2024-01-31 21:00:00+00:00,4845.15,4845.66,4845.15,4845.66
172,2024-02-01 14:00:00+00:00,4862.61,4872.11,4862.44,4866.18
173,2024-02-01 15:00:00+00:00,4861.96,4876.59,4855.67,4855.67
174,2024-02-01 16:00:00+00:00,4855.69,4872.85,4853.52,4871.48
175,2024-02-01 17:00:00+00:00,4871.54,4896.83,4871.54,4888.51
176,2024-02-01 18:00:00+00:00,4888.46,4890.33,4877.3,4887.04
177,2024-02-01 19:00:00+00:00,4888.0,4900.26,4886.06,4899.86
178,2024-02-01 20:00:00+00:00,4899.98,4906.56,4895.79,4906.35
179,2024-02-01 21:00:00+00:00,4906.97,4906.97,4906.18,4906.18
180,2024-02-02 14:00:00+00:00,4916.06,4925.11,4907.99,4920.79
181,2024-02-02 15:00:00+00:00,4919.64,4939.18,4915.07,4937.03
182,2024-02-02 16:00:00+00:00,4937.19,4955.62,4932.11,4950.84
183,2024-02-02 17:00:00+00:00,4950.88,4961.13,4938.36,4950.99
184,2024-02-02 18:00:00+00:00,4951.03,4959.8,4948.81,4957.94
185,2024-02-02 19:00:00+00:00,4957.98,4971.93,4957.98,4971.69
186,2024-02-02 20:00:00+00:00,4971.91,4975.29,4958.36,4958.99
187,2024-02-02 21:00:00+00:00,4958.55,4958.63,4958.55,4958.62
188,2024-02-05 14:00:00+00:00,4957.19,4957.19,4944.68,4950.33
189,2024-02-05 15:00:00+00:00,4947.8,4948.07,4918.09,4923.85
190,2024-02-05 16:00:00+00:00,4923.89,4936.83,4922.43,4936.48
191,2024-02-05 17:00:00+00:00,4936.6,4948.81,4935.61,4945.09
192,2024-02-05 18:00:00+00:00,4945.17,4949.55,4941.03,4946.52
193,2024-02-05 19:00:00+00:00,4946.5,4956.34,4943.82,4954.97
194,2024-02-05 20:00:00+00:00,4954.86,4955.06,4940.94,4942.2
195,2024-02-05 21:00:00+00:00,4942.62,4942.82,4942.6,4942.82
196,2024-02-06 14:00:00+00:00,4951.51,4957.77,4944.11,4944.26
197,2024-02-06 15:00:00+00:00,4943.97,4945.57,4934.88,4942.53
198,2024-02-06 16:00:00+00:00,4942.54,4948.38,4937.14,4937.9
199,2024-02-06 17:00:00+00:00,4937.86,4943.64,4935.43,4940.04
200,2024-02-06 18:00:00+00:00,4940.1,4949.91,4939.19,4949.57
201,2024-02-06 19:00:00+00:00,4949.65,4949.94,4935.65,4946.2
202,2024-02-06 20:00:00+00:00,4946.26,4954.48,4941.01,4954.1
203,2024-02-06 21:00:00+00:00,4954.21,4954.25,4954.15,4954.24
204,2024-02-07 14:00:00+00:00,4976.75,4979.13,4969.05,4973.71
205,2024-02-07 15:00:00+00:00,4973.75,4995.04,4970.22,4987.14
206,2024-02-07 16:00:00+00:00,4987.18,4992.83,4983.43,4990.82
207,2024-02-07 17:00:00+00:00,4990.43,4992.95,4982.88,4990.25
208,2024-02-07 18:00:00+00:00,4990.55,4998.65,4986.22,4995.5
209,2024-02-07 19:00:00+00:00,4995.59,4998.45,4992.84,4997.83
210,2024-02-07 20:00:00+00:00,4997.82,4999.89,4991.02,4994.92
211,2024-02-07 21:00:00+00:00,4995.1,4995.1,4995.05,4995.05
212,2024-02-08 14:00:00+00:00,4995.16,4997.49,4990.4,4994.03
213,2024-02-08 15:00:00+00:00,4993.81,4996.55,4988.08,4995.71
214,2024-02-08 16:00:00+00:00,4995.88,4996.0,4987.09,4992.33
215,2024-02-08 17:00:00+00:00,4992.34,4995.41,4988.37,4989.66
216,2024-02-08 18:00:00+00:00,4989.64,4997.31,4989.5,4995.16
217,2024-02-08 19:00:00+00:00,4995.29,4997.42,4989.76,4996.68
218,2024-02-08 20:00:00+00:00,4996.66,5000.4,4992.86,4998.51
219,2024-02-08 21:00:00+00:00,4998.07,4998.07,4997.92,4997.92
220,2024-02-09 14:00:00+00:00,5004.17,5008.58,5000.34,5008.58
221,2024-02-09 15:00:00+00:00,5009.09,5013.99,5005.83,5013.86
222,2024-02-09 16:00:00+00:00,5013.76,5015.9,5007.32,5010.03
223,2024-02-09 17:00:00+00:00,5010.02,5018.61,5008.14,5018.55
224,2024-02-09 18:00:00+00:00,5018.56,5023.02,5017.08,5021.03
225,2024-02-09 19:00:00+00:00,5021.06,5030.06,5020.43,5026.41
226,2024-02-09 20:00:00+00:00,5026.47,5027.09,5020.84,5026.12
227,2024-02-09 21:00:00+00:00,5026.27,5026.62,5026.27,5026.62
228,2024-02-12 14:00:00+00:00,5026.82,5028.35,5024.79,5028.03
229,2024-02-12 15:00:00+00:00,5028.29,5035.31,5023.98,5034.76
230,2024-02-12 16:00:00+00:00,5034.79,5048.39,5032.59,5046.31
231,2024-02-12 17:00:00+00:00,5046.38,5048.21,5040.7,5045.91
232,2024-02-12 18:00:00+00:00,5045.87,5047.91,5030.45,5034.9
233,2024-02-12 19:00:00+00:00,5034.87,5035.21,5016.83,5019.26
234,2024-02-12 20:00:00+00:00,5019.24,5025.85,5018.99,5022.46
235,2024-02-12 21:00:00+00:00,5022.2,5022.23,5021.83,5021.83
236,2024-02-13 14:00:00+00:00,4954.6,4963.55,4949.27,4951.58
237,2024-02-13 15:00:00+00:00,4951.64,4965.95,4945.53,4958.67
238,2024-02-13 16:00:00+00:00,4958.8,4971.3,4958.8,4964.13
239,2024-02-13 17:00:00+00:00,4964.07,4966.21,4954.64,4956.04
240,2024-02-13 18:00:00+00:00,4956.09,4957.49,4946.65,4948.93
241,2024-02-13 19:00:00+00:00,4948.88,4948.88,4924.01,4926.29
242,2024-02-13 20:00:00+00:00,4926.36,4953.78,4920.31,4953.69
243,2024-02-13 21:00:00+00:00,4953.78,4953.78,4953.13,4953.16
244,2024-02-14 14:00:00+00:00,4978.98,4984.98,4970.84,4980.67
245,2024-02-14 15:00:00+00:00,4982.52,4991.85,4971.62,4971.62
246,2024-02-14 16:00:00+00:00,4969.59,4975.57,4963.98,4965.44
247,2024-02-14 17:00:00+00:00,4965.51,4975.41,4956.45,4974.0
248,2024-02-14 18:00:00+00:00,4974.07,4983.09,4967.13,4978.02
249,2024-02-14 19:00:00+00:00,4978.21,4983.1,4965.19,4981.34
250,2024-02-14 20:00:00+00:00,4981.39,5002.4,4979.06,5002.23
251,2024-02-14 21:00:00+00:00,5002.52,5002.52,5000.14,5000.63
252,2024-02-15 14:00:00+00:00,5004.86,5015.58,5002.56,5007.25
253,2024-02-15 15:00:00+00:00,5007.74,5016.47,5004.31,5009.31
254,2024-02-15 16:00:00+00:00,5009.28,5012.58,4999.44,5009.5
255,2024-02-15 17:00:00+00:00,5009.46,5017.36,5008.12,5011.88
256,2024-02-15 18:00:00+00:00,5011.89,5027.58,5010.92,5024.49
257,2024-02-15 19:00:00+00:00,5024.55,5032.72,5021.06,5029.65
258,2024-02-15 20:00:00+00:00,5029.87,5031.06,5022.58,5030.15
259,2024-02-15 21:00:00+00:00,5030.29,5030.29,5029.72,5029.72
260,2024-02-16 14:00:00+00:00,5029.46,5029.49,5003.72,5006.96
261,2024-02-16 15:00:00+00:00,5005.0,5021.96,4999.52,5019.93
262,2024-02-16 16:00:00+00:00,5020.06,5035.2,5020.01,5032.82
263,2024-02-16 17:00:00+00:00,5032.74,5033.91,5027.15,5028.73
264,2024-02-16 18:00:00+00:00,5028.68,5033.68,5018.03,5033.68
265,2024-02-16 19:00:00+00:00,5033.73,5038.7,5010.75,5015.7
266,2024-02-16 20:00:00+00:00,5015.74,5017.25,5000.51,5004.59
267,2024-02-16 21:00:00+00:00,5005.48,5005.57,5005.48,5005.56
268,2024-02-20 14:00:00+00:00,4985.57,4993.71,4972.03,4976.59
269,2024-02-20 15:00:00+00:00,4976.29,4980.21,4967.4,4979.84
270,2024-02-20 16:00:00+00:00,4979.92,4982.85,4966.87,4967.1
271,2024-02-20 17:00:00+00:00,4967.05,4967.25,4955.02,4964.91
272,2024-02-20 18:00:00+00:00,4964.81,4969.2,4957.72,4968.55
273,2024-02-20 19:00:00+00:00,4968.61,4977.33,4962.5,4976.71
274,2024-02-20 20:00:00+00:00,4977.28,4978.36,4961.6,4975.85
275,2024-02-20 21:00:00+00:00,4976.07,4976.07,4975.52,4975.52
276,2024-02-21 14:00:00+00:00,4961.65,4965.66,4958.34,4961.58
277,2024-02-21 15:00:00+00:00,4962.47,4970.1,4959.91,4962.74
278,2024-02-21 16:00:00+00:00,4962.98,4972.8,4962.28,4969.45
279,2024-02-21 17:00:00+00:00,4969.39,4969.87,4956.5,4965.45
280,2024-02-21 18:00:00+00:00,4965.52,4966.72,4954.27,4963.05
281,2024-02-21 19:00:00+00:00,4963.04,4969.79,4948.9,4955.5
282,2024-02-21 20:00:00+00:00,4955.44,4983.21,4946.0,4981.33
283,2024-02-21 21:00:00+00:00,4981.89,4981.89,4981.8,4981.81
284,2024-02-22 14:00:00+00:00,5051.37,5064.12,5040.52,5059.89
285,2024-02-22 15:00:00+00:00,5060.52,5066.88,5055.19,5057.67
286,2024-02-22 16:00:00+00:00,5058.07,5068.68,5055.77,5062.34
287,2024-02-22 17:00:00+00:00,5062.31,5075.14,5059.63,5074.64
288,2024-02-22 18:00:00+00:00,5074.67,5082.49,5070.51,5082.47
289,2024-02-22 19:00:00+00:00,5082.43,5094.39,5079.37,5081.85
290,2024-02-22 20:00:00+00:00,5081.46,5092.87,5081.03,5086.18
291,2024-02-22 21:00:00+00:00,5086.92,5087.03,5086.92,5087.02
292,2024-02-23 14:00:00+00:00,5101.08,5111.06,5101.08,5107.18
293,2024-02-23 15:00:00+00:00,5107.56,5109.23,5094.4,5096.93
294,2024-02-23 16:00:00+00:00,5096.99,5097.98,5081.46,5095.2
295,2024-02-23 17:00:00+00:00,5095.25,5100.07,5088.14,5096.4
296,2024-02-23 18:00:00+00:00,5096.47,5100.5,5093.69,5095.46
297,2024-02-23 19:00:00+00:00,5095.5,5095.7,5086.73,5093.22
298,2024-02-23 20:00:00+00:00,5093.17,5097.19,5087.2,5089.7
299,2024-02-23 21:00:00+00:00,5089.26,5089.26,5088.79,5088.79
300,2024-02-26 14:00:00+00:00,5092.53,5097.66,5087.4,5092.82
301,2024-02-26 15:00:00+00:00,5093.21,5094.28,5084.56,5084.87
302,2024-02-26 16:00:00+00:00,5084.92,5088.51,5080.28,5087.15
303,2024-02-26 17:00:00+00:00,5087.18,5088.69,5081.22,5082.68
304,2024-02-26 18:00:00+00:00,5082.68,5085.83,5070.27,5078.58
305,2024-02-26 19:00:00+00:00,5078.52,5083.27,5075.13,5077.2
306,2024-02-26 20:00:00+00:00,5077.31,5082.38,5068.91,5069.08
307,2024-02-26 21:00:00+00:00,5069.17,5069.54,5069.17,5069.54
308,2024-02-27 14:00:00+00:00,5075.52,5075.91,5064.13,5069.61
309,2024-02-27 15:00:00+00:00,5070.26,5074.71,5065.65,5071.0
310,2024-02-27 16:00:00+00:00,5071.05,5071.38,5064.33,5068.53
311,2024-02-27 17:00:00+00:00,5068.52,5069.54,5059.35,5059.8
312,2024-02-27 18:00:00+00:00,5059.83,5067.92,5057.29,5067.26
313,2024-02-27 19:00:00+00:00,5067.27,5076.34,5066.76,5076.05
314,2024-02-27 20:00:00+00:00,5076.09,5080.69,5071.9,5079.82
315,2024-02-27 21:00:00+00:00,5079.22,5079.22,5078.17,5078.17
316,2024-02-28 14:00:00+00:00,5064.81,5066.67,5058.35,5062.34
317,2024-02-28 15:00:00+00:00,5062.48,5073.81,5062.06,5073.81
318,2024-02-28 16:00:00+00:00,5073.77,5077.37,5071.22,5074.7
319,2024-02-28 17:00:00+00:00,5074.7,5075.46,5063.6,5067.77
320,2024-02-28 18:00:00+00:00,5067.77,5076.61,5064.12,5075.05
321,2024-02-28 19:00:00+00:00,5075.09,5075.84,5061.1,5067.45
322,2024-02-28 20:00:00+00:00,5067.44,5071.34,5062.62,5070.26
323,2024-02-28 21:00:00+00:00,5070.38,5070.38,5069.77,5069.77
324,2024-02-29 14:00:00+00:00,5085.36,5096.35,5085.36,5092.6
325,2024-02-29 15:00:00+00:00,5093.89,5095.3,5077.09,5082.39
326,2024-02-29 16:00:00+00:00,5082.4,5085.2,5061.89,5074.7
327,2024-02-29 17:00:00+00:00,5074.54,5082.42,5073.42,5081.93
328,2024-02-29 18:00:00+00:00,5081.89,5087.09,5081.81,5086.45
329,2024-02-29 19:00:00+00:00,5086.46,5090.93,5080.34,5085.28
330,2024-02-29 20:00:00+00:00,5085.33,5104.99,5084.82,5099.68
331,2024-02-29 21:00:00+00:00,5095.79,5096.28,5095.79,5096.28
332,2024-03-01 14:00:00+00:00,5098.98,5103.64,5094.16,5099.7
333,2024-03-01 15:00:00+00:00,5106.37,5116.47,5095.81,5114.68
334,2024-03-01 16:00:00+00:00,5114.72,5121.68,5111.14,5119.55
335,2024-03-01 17:00:00+00:00,5119.59,5128.34,5115.81,5126.77
336,2024-03-01 18:00:00+00:00,5126.76,5134.86,5125.53,5134.5
337,2024-03-01 19:00:00+00:00,5134.49,5140.33,5134.11,5139.24
338,2024-03-01 20:00:00+00:00,5139.24,5139.27,5131.61,5137.92
339,2024-03-01 21:00:00+00:00,5137.29,5137.29,5137.07,5137.07
340,2024-03-04 14:00:00+00:00,5130.39,5134.12,5127.18,5133.49
341,2024-03-04 15:00:00+00:00,5133.72,5136.94,5128.61,5134.35
342,2024-03-04 16:00:00+00:00,5134.51,5136.07,5129.47,5134.94
343,2024-03-04 17:00:00+00:00,5134.94,5139.76,5133.19,5137.65
344,2024-03-04 18:00:00+00:00,5137.6,5138.49,5131.55,5135.63
345,2024-03-04 19:00:00+00:00,5135.6,5149.13,5133.91,5146.39
346,2024-03-04 20:00:00+00:00,5146.35,5149.67,5129.61,5131.03
347,2024-03-04 21:00:00+00:00,5131.02,5131.02,5130.94,5130.94
348,2024-03-05 14:00:00+00:00,5108.99,5110.55,5101.36,5104.85
349,2024-03-05 15:00:00+00:00,5105.12,5114.54,5082.52,5088.18
350,2024-03-05 16:00:00+00:00,5088.19,5091.22,5077.82,5084.07
351,2024-03-05 17:00:00+00:00,5084.22,5092.64,5083.25,5087.81
352,2024-03-05 18:00:00+00:00,5087.82,5088.98,5074.73,5075.04
353,2024-03-05 19:00:00+00:00,5075.0,5080.92,5063.47,5064.51
354,2024-03-05 20:00:00+00:00,5064.59,5080.95,5056.82,5079.26
355,2024-03-05 21:00:00+00:00,5078.82,5078.82,5078.63,5078.64
356,2024-03-06 14:00:00+00:00,5108.03,5116.12,5104.25,5107.66
357,2024-03-06 15:00:00+00:00,5104.08,5112.7,5092.22,5111.87
358,2024-03-06 16:00:00+00:00,5111.94,5123.44,5111.94,5119.89
359,2024-03-06 17:00:00+00:00,5120.03,5127.97,5118.16,5120.36
360,2024-03-06 18:00:00+00:00,5120.39,5126.63,5099.35,5109.42
361,2024-03-06 19:00:00+00:00,5109.4,5110.82,5093.64,5099.48
362,2024-03-06 20:00:00+00:00,5099.58,5109.5,5093.12,5105.8
363,2024-03-06 21:00:00+00:00,5105.63,5105.63,5104.76,5104.77
364,2024-03-07 14:00:00+00:00,5137.46,5143.3,5128.21,5140.74
365,2024-03-07 15:00:00+00:00,5140.79,5155.37,5137.26,5150.47
366,2024-03-07 16:00:00+00:00,5150.48,5154.34,5144.85,5153.44
367,2024-03-07 17:00:00+00:00,5153.36,5156.74,5147.3,5152.27
368,2024-03-07 18:00:00+00:00,5152.36,5165.55,5149.96,5164.25
369,2024-03-07 19:00:00+00:00,5164.29,5165.62,5154.96,5155.98
370,2024-03-07 20:00:00+00:00,5155.96,5162.98,5148.27,5158.63
371,2024-03-07 21:00:00+00:00,5157.19,5157.39,5157.19,5157.35
372,2024-03-08 14:00:00+00:00,5163.04,5185.2,5161.3,5185.2
373,2024-03-08 15:00:00+00:00,5184.89,5189.26,5176.48,5182.04
374,2024-03-08 16:00:00+00:00,5182.05,5182.37,5145.77,5146.44
375,2024-03-08 17:00:00+00:00,5146.26,5155.0,5129.4,5131.54
376,2024-03-08 18:00:00+00:00,5131.58,5138.39,5117.5,5123.4
377,2024-03-08 19:00:00+00:00,5123.43,5150.54,5122.76,5145.09
378,2024-03-08 20:00:00+00:00,5145.1,5149.94,5124.06,5124.77
379,2024-03-08 21:00:00+00:00,5123.8,5123.81,5123.68,5123.68
380,2024-03-11 13:00:00+00:00,5108.66,5115.44,5099.72,5100.16
381,2024-03-11 14:00:00+00:00,5099.86,5112.97,5091.14,5112.83
382,2024-03-11 15:00:00+00:00,5113.1,5115.43,5098.44,5114.7
383,2024-03-11 16:00:00+00:00,5114.61,5118.04,5106.6,5116.43
384,2024-03-11 17:00:00+00:00,5116.46,5121.41,5108.59,5116.71
385,2024-03-11 18:00:00+00:00,5116.68,5124.66,5113.71,5122.11
386,2024-03-11 19:00:00+00:00,5122.2,5122.2,5112.12,5118.66
387,2024-03-11 20:00:00+00:00,5118.0,5118.01,5117.93,5117.93
388,2024-03-12 13:00:00+00:00,5134.3,5143.29,5114.48,5140.42
389,2024-03-12 14:00:00+00:00,5140.99,5171.15,5136.85,5165.51
390,2024-03-12 15:00:00+00:00,5165.72,5171.64,5159.0,5165.31
391,2024-03-12 16:00:00+00:00,5165.3,5165.99,5142.77,5150.34
392,2024-03-12 17:00:00+00:00,5150.22,5163.94,5143.19,5162.55
393,2024-03-12 18:00:00+00:00,5162.56,5176.32,5161.78,5174.45
394,2024-03-12 19:00:00+00:00,5174.4,5179.87,5171.19,5174.93
395,2024-03-12 20:00:00+00:00,5174.88,5175.28,5174.88,5175.28
396,2024-03-13 13:00:00+00:00,5175.49,5176.55,5165.16,5166.43
397,2024-03-13 14:00:00+00:00,5166.39,5174.0,5162.85,5168.77
398,2024-03-13 15:00:00+00:00,5169.08,5173.18,5164.36,5170.43
399,2024-03-13 16:00:00+00:00,5170.52,5172.65,5166.65,5170.57
400,2024-03-13 17:00:00+00:00,5170.57,5179.14,5170.38,5177.1
