Date;open;high;low;close
27-1-22 17:00;4403.28;4403.69;4340.29;4353.99
27-1-22 18:00;4353.86;4358.01;4315.2;4333.7
27-1-22 19:00;4333.71;4355.26;4313.6;4324.87
27-1-22 20:00;4325;4352.91;4309.5;4325.48
27-1-22 21:00;4326.12;4326.52;4326.12;4326.51
28-1-22 14:00;4336.19;4342.99;4292.98;4297.45
28-1-22 15:00;4298.41;4346.78;4292.46;4346.76
28-1-22 16:00;4346.88;4383.91;4335.55;4382.94
28-1-22 17:00;4382.91;4387.89;4356.25;4358.98
28-1-22 18:00;4358.96;4381.48;4358.49;4376.57
28-1-22 19:00;4376.41;4383.46;4332.4;4374.07
28-1-22 20:00;4374;4432.72;4369.86;4431.8
28-1-22 21:00;4432.07;4432.07;4431.85;4431.85
31-1-22 14:00;4431.79;4447.78;4414.02;4447.78
31-1-22 15:00;4447.56;4472.02;4447.56;4465.12
31-1-22 16:00;4465.39;4481.72;4453.42;4481.09
31-1-22 17:00;4481.08;4489.05;4471.41;4487.36
31-1-22 18:00;4487.22;4489.91;4479.94;4487.24
31-1-22 19:00;4487.26;4497.93;4486.21;4495.27
31-1-22 20:00;4495.19;4516.89;4471.46;4515.44
31-1-22 21:00;4514.89;4515.55;4514.89;4515.55
1-2-22 14:00;4519.57;4525.56;4501.73;4511.61
1-2-22 15:00;4512.19;4514.01;4483.53;4513.87
1-2-22 16:00;4513.97;4523.94;4504.54;4521.02
1-2-22 17:00;4521.05;4522.8;4504.45;4518.73
1-2-22 18:00;4518.6;4520.84;4510.1;4518.43
1-2-22 19:00;4518.39;4522.61;4509.44;4518.33
1-2-22 20:00;4518.35;4550.49;4516.97;4544.95
1-2-22 21:00;4545.82;4546.54;4545.76;4546.54
2-2-22 14:00;4566.39;4578.43;4554.8;4559.87
2-2-22 15:00;4560.03;4574.4;4548.45;4565.47
2-2-22 16:00;4565.34;4566.84;4544.32;4561.65
2-2-22 17:00;4561.68;4582.08;4557.27;4582.08
2-2-22 18:00;4582.05;4582.46;4567.1;4577
2-2-22 19:00;4576.96;4590.6;4569.29;4584.13
2-2-22 20:00;4584.05;4595.31;4580.18;4587.73
2-2-22 21:00;4589.08;4589.39;4589.03;4589.38
3-2-22 14:00;4535.41;4536.03;4513.33;4516.59
3-2-22 15:00;4516.84;4542.67;4515.64;4533.21
3-2-22 16:00;4533.35;4542.88;4516.01;4516.01
3-2-22 17:00;4516.02;4519.23;4506.56;4513.07
3-2-22 18:00;4513.1;4520.34;4504.53;4513.5
3-2-22 19:00;4513.49;4518.94;4491.12;4496.41
3-2-22 20:00;4496.48;4506.8;4470.39;4479.1
3-2-22 21:00;4477.59;4477.59;4477.25;4477.44
4-2-22 14:00;4482.79;4496.08;4464.63;4484.16
4-2-22 15:00;4484.31;4500.07;4456.05;4460.34
4-2-22 16:00;4460.36;4490.24;4451.5;4481.94
4-2-22 17:00;4481.92;4498.74;4477.8;4498.24
4-2-22 18:00;4498.31;4520.5;4498.31;4518.86
4-2-22 19:00;4518.82;4523.46;4507.09;4523.08
4-2-22 20:00;4522.9;4539.66;4499.81;4499.81
4-2-22 21:00;4499.98;4500.62;4499.98;4500.53
7-2-22 14:00;4505.75;4516.06;4496.99;4511.01
7-2-22 15:00;4511.22;4520.67;4498.62;4511
7-2-22 16:00;4511.05;4513.33;4483.94;4494.36
7-2-22 17:00;4494.34;4494.47;4480.97;4489.12
7-2-22 18:00;4489.02;4508.29;4487.75;4506.94
7-2-22 19:00;4506.93;4516.88;4501.71;4512.33
7-2-22 20:00;4512.31;4521.86;4471.47;4484.12
7-2-22 21:00;4484.08;4484.08;4483.86;4483.87
8-2-22 14:00;4480.02;4486.61;4473.91;4477.12
8-2-22 15:00;4477;4495.48;4465.4;4491.71
8-2-22 16:00;4491.59;4514.51;4491.47;4513.37
8-2-22 17:00;4513.39;4525.11;4508.28;4518.81
8-2-22 18:00;4518.78;4518.89;4509.53;4516.05
8-2-22 19:00;4516.11;4520.63;4495.1;4499.72
8-2-22 20:00;4499.8;4531.32;4494.38;4520.85
8-2-22 21:00;4521.23;4521.54;4521.23;4521.54
9-2-22 14:00;4547;4575.85;4547;4566.86
9-2-22 15:00;4565.84;4579.54;4564.67;4579.54
9-2-22 16:00;4579.63;4582.19;4568.13;4571.29
9-2-22 17:00;4571.28;4579.1;4566.47;4578.95
9-2-22 18:00;4578.93;4580.54;4573.67;4579.88
9-2-22 19:00;4579.89;4587.95;4578.9;4579.07
9-2-22 20:00;4579.05;4590.03;4570.22;4586.85
9-2-22 21:00;4587.44;4587.44;4587.18;4587.18
10-2-22 14:00;4553.24;4566.86;4529.94;4564.12
10-2-22 15:00;4564.25;4588.92;4562.82;4566.44
10-2-22 16:00;4566.5;4574.45;4555;4573.74
10-2-22 17:00;4573.77;4576.61;4540.36;4548.88
10-2-22 18:00;4548.91;4554.18;4513.23;4530.07
10-2-22 19:00;4531.27;4532.73;4506.91;4509.17
10-2-22 20:00;4509.92;4522.37;4484.31;4503.27
10-2-22 21:00;4504.45;4504.45;4503.9;4504.08
11-2-22 14:00;4506.27;4526.33;4500.39;4503.19
11-2-22 15:00;4503.32;4518.59;4494.68;4501.12
11-2-22 16:00;4501.18;4512.43;4480.03;4490.72
11-2-22 17:00;4490.65;4497.53;4475.88;4478.13
11-2-22 18:00;4478.09;4487.31;4422.23;4429.67
11-2-22 19:00;4429.51;4449.06;4406.07;4420.46
11-2-22 20:00;4420.49;4438.12;4401.41;4416.86
11-2-22 21:00;4417.44;4418.64;4417.44;4418.64
14-2-22 14:00;4412.61;4423.46;4401.96;4411.18
14-2-22 15:00;4412.51;4414.15;4385.52;4389.61
14-2-22 16:00;4389.66;4416.96;4387.84;4412.63
14-2-22 17:00;4412.65;4425.2;4407.47;4419.85
14-2-22 18:00;4419.86;4426.22;4373.27;4374.13
14-2-22 19:00;4373.99;4398.37;4364.84;4392.2
14-2-22 20:00;4392.11;4412.12;4380.12;4401.1
14-2-22 21:00;4401.72;4401.72;4401.27;4401.67
15-2-22 14:00;4429.28;4467.47;4429.28;4450.65
15-2-22 15:00;4450.63;4469.33;4446.49;4465.55
15-2-22 16:00;4465.54;4470.2;4458.61;4466.26
15-2-22 17:00;4466.25;4468.99;4443.06;4449.09
15-2-22 18:00;4449.28;4466.33;4448.38;4465.38
15-2-22 19:00;4465.42;4467.07;4455.97;4464.06
15-2-22 20:00;4464;4472.77;4449.57;4470.7
15-2-22 21:00;4470.97;4471.08;4470.8;4471.07
16-2-22 14:00;4455.75;4457.95;4435.25;4437.69
16-2-22 15:00;4437.72;4445.32;4433.17;4439.47
16-2-22 16:00;4439.57;4446.73;4438.09;4445.6
16-2-22 17:00;4445.76;4449.17;4429.68;4438.37
16-2-22 18:00;4438.42;4442.78;4434.94;4439.29
16-2-22 19:00;4439.2;4481.44;4432.14;4474.85
16-2-22 20:00;4474.9;4489.55;4472.26;4475.28
16-2-22 21:00;4475.16;4475.24;4475.01;4475.01
17-2-22 14:00;4456.06;4456.06;4415.92;4416.91
17-2-22 15:00;4416.86;4425.19;4407.89;4418.25
17-2-22 16:00;4418.23;4429.68;4416.09;4421.71
17-2-22 17:00;4421.67;4427.05;4416.91;4420.86
17-2-22 18:00;4420.88;4421.91;4409.57;4412.49
17-2-22 19:00;4412.53;4412.53;4392.69;4392.82
17-2-22 20:00;4392.88;4394.77;4373.81;4380.05
17-2-22 21:00;4380.18;4380.26;4379.95;4380.26
18-2-22 14:00;4384.57;4394.6;4368.59;4392.71
18-2-22 15:00;4392.44;4394.06;4361.25;4363.62
18-2-22 16:00;4363.58;4363.71;4338.07;4340.47
18-2-22 17:00;4340.46;4358.12;4333.66;4333.66
18-2-22 18:00;4333.75;4351.37;4327.22;4348.49
18-2-22 19:00;4348.44;4378.91;4346.2;4374.78
18-2-22 20:00;4374.76;4381.71;4337.23;4348.67
18-2-22 21:00;4349.94;4349.94;4348.87;4348.87
22-2-22 14:00;4332.74;4359.83;4313.02;4349.67
22-2-22 15:00;4349.7;4362.12;4325.33;4326.73
22-2-22 16:00;4325.79;4331.62;4312.98;4320.6
22-2-22 17:00;4320.62;4326.61;4300.78;4301.7
22-2-22 18:00;4301.84;4307.88;4276.34;4280.82
22-2-22 19:00;4280.77;4325.2;4267.11;4317.23
22-2-22 20:00;4317.55;4335.62;4289.34;4304.93
22-2-22 21:00;4304.83;4304.83;4304.64;4304.76
23-2-22 14:00;4324.93;4341.51;4319.29;4320.17
23-2-22 15:00;4320.27;4320.27;4286.09;4289.32
23-2-22 16:00;4289.24;4298.69;4274.51;4296.08
23-2-22 17:00;4296.03;4310.29;4285.37;4287.96
23-2-22 18:00;4288.06;4288.09;4259.28;4270
23-2-22 19:00;4269.46;4273.86;4238.75;4244.15
23-2-22 20:00;4244.1;4246.04;4221.51;4226.1
23-2-22 21:00;4225.76;4225.76;4225.5;4225.5
24-2-22 14:00;4155.77;4165.57;4114.65;4164.67
24-2-22 15:00;4164.99;4188.86;4139.65;4177.87
24-2-22 16:00;4178.15;4202.3;4169.44;4194.43
24-2-22 17:00;4194.39;4195.59;4161.94;4171.79
24-2-22 18:00;4171.93;4220.42;4165.98;4197.61
24-2-22 19:00;4197.69;4245.29;4187.81;4241.55
24-2-22 20:00;4241.54;4294.73;4238.38;4286.84
24-2-22 21:00;4288.82;4288.82;4288.44;4288.7
25-2-22 14:00;4298.38;4319.48;4291.14;4292.31
25-2-22 15:00;4292.37;4346.56;4286.83;4339.58
25-2-22 16:00;4339.7;4375.08;4332.84;4374.27
25-2-22 17:00;4374.31;4380.12;4361.67;4365.79
25-2-22 18:00;4365.75;4383.85;4356.27;4373.85
